ano;semana_epidemiologica;fecha_inicio_semana_epidemiologica;grupo_etario;departamento_residencia;n_notificaciones;n_confirmados_probables_fis;n_confirmados_por_laboratorio;n_internados_fecha_internacion;n_internados_uti_fecha_internacion;n_fallecidos_confirmados_por_laboratorio
2023;15;2023-04-09;[70,80);COMUNA 4;4;3;3;1;0;0
2023;15;2023-04-09;[80,90);COMUNA 4;0;1;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 5;5;2;1;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 5;11;4;2;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 5;10;10;6;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 5;17;7;2;1;0;0
2023;15;2023-04-09;[40,50);COMUNA 5;18;7;6;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 5;11;8;4;1;0;0
2023;15;2023-04-09;[60,70);COMUNA 5;6;2;0;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 5;6;2;2;0;0;0
2023;15;2023-04-09;[90,100);COMUNA 5;1;0;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 6;5;1;0;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 6;10;5;5;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 6;12;4;3;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 6;13;3;2;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 6;10;4;2;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 6;5;3;2;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 6;7;2;2;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 6;5;4;4;1;0;0
2023;15;2023-04-09;[0,10);COMUNA 7;11;17;2;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 7;27;27;4;1;0;0
2023;15;2023-04-09;[20,30);COMUNA 7;33;38;7;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 7;30;22;3;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 7;21;29;6;1;0;0
2023;15;2023-04-09;[50,60);COMUNA 7;20;21;7;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 7;7;11;4;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 7;3;2;0;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 7;0;1;0;0;0;0
2023;15;2023-04-09;[90,100);COMUNA 7;1;0;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 8;14;6;1;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 8;27;32;11;1;0;0
2023;15;2023-04-09;[20,30);COMUNA 8;31;22;4;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 8;34;29;7;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 8;26;16;1;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 8;19;17;2;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 8;22;8;3;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 8;7;7;2;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 8;1;2;1;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 9;27;16;4;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 9;82;87;24;2;0;0
2023;15;2023-04-09;[20,30);COMUNA 9;64;60;16;2;1;0
2023;15;2023-04-09;[30,40);COMUNA 9;56;47;10;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 9;61;56;14;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 9;57;51;12;1;0;0
2023;15;2023-04-09;[60,70);COMUNA 9;35;22;6;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 9;22;22;10;1;0;0
2023;15;2023-04-09;[80,90);COMUNA 9;6;6;6;0;0;0
2023;15;2023-04-09;[0,10);SIN DATOS;19;8;5;0;0;0
2023;15;2023-04-09;[10,20);SIN DATOS;30;26;15;1;0;0
2023;15;2023-04-09;[20,30);SIN DATOS;43;40;26;1;0;0
2023;15;2023-04-09;[30,40);SIN DATOS;49;29;10;0;0;0
2023;15;2023-04-09;[40,50);SIN DATOS;28;23;10;0;0;0
2023;15;2023-04-09;[50,60);SIN DATOS;17;12;4;0;0;0
2023;15;2023-04-09;[60,70);SIN DATOS;12;10;4;0;0;0
2023;15;2023-04-09;[70,80);SIN DATOS;10;6;2;0;0;0
2023;15;2023-04-09;[80,90);SIN DATOS;7;4;3;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 1;9;3;2;2;0;0
2023;16;2023-04-16;[10,20);COMUNA 1;8;5;4;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 1;20;10;6;1;0;0
2023;16;2023-04-16;[30,40);COMUNA 1;21;10;6;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 1;13;9;5;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 1;12;8;4;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 1;8;3;3;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 1;4;2;1;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 10;23;11;5;1;0;0
2023;16;2023-04-16;[10,20);COMUNA 10;62;53;23;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 10;71;44;22;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 10;70;34;15;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 10;62;44;21;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 10;48;29;16;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 10;36;28;16;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 10;21;12;6;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 10;8;3;1;0;0;1
2023;16;2023-04-16;[0,10);COMUNA 11;21;14;6;2;0;0
2023;16;2023-04-16;[10,20);COMUNA 11;44;41;28;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 11;48;41;26;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 11;43;30;17;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 11;50;47;30;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 11;40;20;14;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 11;34;24;19;1;0;0
2023;16;2023-04-16;[70,80);COMUNA 11;29;20;14;1;0;0
2023;16;2023-04-16;[80,90);COMUNA 11;4;3;2;1;0;0
2023;16;2023-04-16;[90,100);COMUNA 11;3;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 12;2;1;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 12;23;10;9;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 12;17;10;8;1;0;0
2023;16;2023-04-16;[30,40);COMUNA 12;18;14;9;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 12;14;12;9;1;0;0
2023;16;2023-04-16;[50,60);COMUNA 12;25;12;7;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 12;10;6;4;1;1;0
2023;16;2023-04-16;[70,80);COMUNA 12;5;4;4;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 12;7;2;2;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 13;7;3;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 13;18;10;7;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 13;14;8;7;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 13;24;16;13;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 13;17;9;4;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 13;13;9;8;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 13;8;4;2;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 13;3;2;2;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 13;3;1;1;0;0;0
2023;16;2023-04-16;[90,100);COMUNA 13;2;1;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 14;4;2;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 14;13;12;6;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 14;39;26;13;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 14;35;28;21;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 14;38;32;20;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 14;28;24;16;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 14;13;12;8;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 14;13;11;6;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 14;2;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 15;10;3;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 15;19;16;14;2;0;0
2023;16;2023-04-16;[20,30);COMUNA 15;28;19;12;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 15;30;24;19;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 15;25;20;16;1;0;0
2023;16;2023-04-16;[50,60);COMUNA 15;24;16;15;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 15;12;4;2;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 15;11;3;3;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 15;3;3;3;2;1;0
2023;16;2023-04-16;[0,10);COMUNA 2;2;0;0;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 2;8;3;1;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 2;13;7;5;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 2;9;5;2;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 2;7;4;4;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 2;4;4;3;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 2;7;3;2;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 2;1;1;1;1;0;0
2023;16;2023-04-16;[0,10);COMUNA 3;5;2;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 3;6;6;4;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 3;23;15;12;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 3;21;12;9;1;1;0
2023;16;2023-04-16;[40,50);COMUNA 3;10;7;5;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 3;8;3;0;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 3;8;4;3;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 3;4;1;0;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 3;1;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 4;14;3;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 4;33;19;15;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 4;38;20;17;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 4;37;19;12;1;0;0
2023;16;2023-04-16;[40,50);COMUNA 4;38;18;10;2;0;0
2023;16;2023-04-16;[50,60);COMUNA 4;24;11;6;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 4;12;6;5;1;1;0
2023;16;2023-04-16;[70,80);COMUNA 4;5;4;2;2;1;0
2023;16;2023-04-16;[80,90);COMUNA 4;1;1;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 5;5;1;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 5;8;1;0;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 5;18;11;9;1;0;0
2023;16;2023-04-16;[30,40);COMUNA 5;20;8;5;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 5;13;10;6;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 5;16;7;5;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 5;3;4;3;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 5;5;4;3;1;0;0
2023;16;2023-04-16;[80,90);COMUNA 5;1;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 6;2;1;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 6;4;3;2;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 6;18;10;8;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 6;25;13;4;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 6;14;9;7;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 6;11;6;2;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 6;5;2;2;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 6;3;1;1;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 6;1;1;1;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 7;15;7;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 7;30;29;10;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 7;43;45;8;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 7;41;33;10;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 7;33;27;9;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 7;21;15;2;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 7;19;13;6;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 7;6;4;2;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 7;2;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 8;17;9;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 8;39;29;8;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 8;42;24;5;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 8;46;31;11;1;0;0
2023;16;2023-04-16;[40,50);COMUNA 8;33;17;4;1;0;0
2023;16;2023-04-16;[50,60);COMUNA 8;36;20;7;1;0;1
2023;16;2023-04-16;[60,70);COMUNA 8;17;9;5;1;0;0
2023;16;2023-04-16;[70,80);COMUNA 8;4;4;3;1;0;0
2023;16;2023-04-16;[0,10);COMUNA 9;31;14;6;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 9;122;65;32;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 9;98;56;4;1;0;1
2023;16;2023-04-16;[30,40);COMUNA 9;97;58;19;2;0;0
2023;16;2023-04-16;[40,50);COMUNA 9;96;68;17;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 9;79;43;16;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 9;46;23;10;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 9;35;19;8;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 9;8;3;1;1;0;0
2023;16;2023-04-16;[90,100);COMUNA 9;3;0;0;0;0;0
2023;16;2023-04-16;[0,10);SIN DATOS;15;9;3;0;0;0
2023;16;2023-04-16;[10,20);SIN DATOS;37;27;16;1;0;0
2023;16;2023-04-16;[20,30);SIN DATOS;43;23;12;0;0;0
2023;16;2023-04-16;[30,40);SIN DATOS;44;27;11;1;0;0
2023;16;2023-04-16;[40,50);SIN DATOS;33;25;11;0;0;0
2023;16;2023-04-16;[50,60);SIN DATOS;31;19;8;1;0;0
2023;16;2023-04-16;[60,70);SIN DATOS;19;5;2;0;0;0
2023;16;2023-04-16;[70,80);SIN DATOS;12;9;5;0;0;0
2023;16;2023-04-16;[80,90);SIN DATOS;4;4;1;1;0;0
2023;17;2023-04-23;[0,10);COMUNA 1;8;1;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 1;12;2;1;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 1;13;6;4;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 1;17;2;1;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 1;16;8;4;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 1;16;4;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 1;4;1;0;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 1;3;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 10;15;7;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 10;42;19;4;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 10;29;20;8;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 10;39;18;5;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 10;35;14;6;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 10;32;21;5;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 10;28;13;4;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 10;8;4;3;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 10;3;2;2;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 11;12;7;3;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 11;38;15;6;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 11;37;14;7;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 11;24;13;6;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 11;32;21;13;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 11;33;11;5;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 11;23;10;3;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 11;14;5;4;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 11;1;1;1;0;0;0
2023;17;2023-04-23;[90,100);COMUNA 11;0;1;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 12;6;5;4;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 12;15;6;6;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 12;31;6;2;1;0;0
2023;17;2023-04-23;[30,40);COMUNA 12;24;6;6;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 12;16;6;5;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 12;12;4;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 12;11;1;1;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 12;4;1;0;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 12;6;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 13;6;2;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 13;18;5;1;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 13;22;3;2;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 13;22;3;2;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 13;17;4;3;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 13;15;1;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 13;6;3;3;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 13;4;2;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 13;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 14;9;1;0;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 14;10;6;4;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 14;19;9;1;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 14;30;12;7;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 14;21;14;5;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 14;16;6;3;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 14;12;2;2;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 14;9;1;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 14;3;1;1;0;0;0
2023;17;2023-04-23;[90,100);COMUNA 14;1;1;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 15;6;1;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 15;29;11;7;1;0;0
2023;17;2023-04-23;[20,30);COMUNA 15;32;7;7;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 15;27;7;4;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 15;36;5;3;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 15;20;3;2;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 15;12;2;1;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 15;5;1;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 15;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 2;2;0;0;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 2;3;2;1;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 2;14;7;6;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 2;6;4;3;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 2;6;3;2;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 2;5;2;0;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 2;5;3;1;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 2;3;2;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 2;1;1;1;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 3;4;4;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 3;7;2;0;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 3;12;3;0;1;0;0
2023;17;2023-04-23;[30,40);COMUNA 3;10;5;2;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 3;6;5;1;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 3;5;0;0;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 3;2;0;0;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 3;4;1;1;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 4;16;4;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 4;35;19;12;2;0;0
2023;17;2023-04-23;[20,30);COMUNA 4;45;19;9;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 4;28;9;6;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 4;27;8;4;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 4;16;5;3;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 4;7;3;2;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 4;3;1;0;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 4;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 5;6;1;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 5;8;3;1;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 5;24;7;6;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 5;17;5;3;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 5;11;2;0;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 5;9;4;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 5;5;0;0;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 5;3;1;1;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 6;4;1;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 6;3;1;0;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 6;11;6;3;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 6;17;4;4;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 6;6;1;1;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 6;7;2;2;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 6;6;1;1;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 6;1;1;0;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 6;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 7;30;4;2;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 7;26;7;0;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 7;47;19;5;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 7;26;19;1;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 7;22;10;1;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 7;13;6;0;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 7;13;10;5;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 7;2;1;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 7;1;1;1;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 8;16;9;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 8;42;18;8;1;0;0
2023;17;2023-04-23;[20,30);COMUNA 8;42;14;3;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 8;40;18;5;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 8;27;13;2;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 8;17;6;0;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 8;12;4;1;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 8;7;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 9;21;9;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 9;54;29;9;1;0;0
2023;17;2023-04-23;[20,30);COMUNA 9;42;23;6;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 9;44;22;5;2;0;0
2023;17;2023-04-23;[40,50);COMUNA 9;46;11;2;1;0;0
2023;17;2023-04-23;[50,60);COMUNA 9;41;14;2;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 9;21;7;1;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 9;23;6;3;1;0;0
2023;17;2023-04-23;[80,90);COMUNA 9;3;2;1;0;0;0
2023;17;2023-04-23;[90,100);COMUNA 9;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);SIN DATOS;17;1;0;0;0;0
2023;17;2023-04-23;[10,20);SIN DATOS;30;20;6;0;0;0
2023;17;2023-04-23;[20,30);SIN DATOS;35;16;7;0;0;0
2023;17;2023-04-23;[30,40);SIN DATOS;34;14;5;0;0;0
2023;17;2023-04-23;[40,50);SIN DATOS;35;17;4;0;0;0
2023;17;2023-04-23;[50,60);SIN DATOS;22;7;2;0;1;0
2023;17;2023-04-23;[60,70);SIN DATOS;9;5;2;0;0;0
2023;17;2023-04-23;[70,80);SIN DATOS;8;1;1;0;0;0
2023;17;2023-04-23;[80,90);SIN DATOS;3;2;0;1;0;0
2023;18;2023-04-30;[0,10);COMUNA 1;13;0;0;0;0;0
2023;18;2023-04-30;[10,20);COMUNA 1;10;5;4;0;0;0
2023;18;2023-04-30;[20,30);COMUNA 1;31;9;4;0;0;0
2023;18;2023-04-30;[30,40);COMUNA 1;13;3;1;0;0;0
2023;18;2023-04-30;[40,50);COMUNA 1;16;3;2;0;0;0
2023;18;2023-04-30;[50,60);COMUNA 1;7;3;0;0;0;0
2023;18;2023-04-30;[60,70);COMUNA 1;7;3;2;0;0;0
2023;18;2023-04-30;[70,80);COMUNA 1;1;0;0;0;0;0
2023;18;2023-04-30;[80,90);COMUNA 1;2;0;0;0;0;0
2023;18;2023-04-30;[90,100);COMUNA 1;1;0;0;0;0;0
2023;18;2023-04-30;[0,10);COMUNA 10;9;3;2;0;0;0
2023;18;2023-04-30;[10,20);COMUNA 10;30;12;8;0;0;0
2023;18;2023-04-30;[20,30);COMUNA 10;29;9;1;0;0;0
2023;18;2023-04-30;[30,40);COMUNA 10;27;16;6;0;0;0
2023;18;2023-04-30;[40,50);COMUNA 10;24;12;4;0;0;0
2023;18;2023-04-30;[50,60);COMUNA 10;21;9;4;1;0;0
2023;18;2023-04-30;[60,70);COMUNA 10;13;10;4;0;0;0
2023;18;2023-04-30;[70,80);COMUNA 10;7;2;1;1;0;0
2023;18;2023-04-30;[80,90);COMUNA 10;2;1;0;0;0;0
2023;18;2023-04-30;[0,10);COMUNA 11;12;4;2;0;0;0
2023;18;2023-04-30;[10,20);COMUNA 11;20;15;10;0;0;0
2023;18;2023-04-30;[20,30);COMUNA 11;27;8;3;0;0;0
2023;18;2023-04-30;[30,40);COMUNA 11;32;8;5;0;0;0
2023;18;2023-04-30;[40,50);COMUNA 11;41;7;4;0;0;0
2023;18;2023-04-30;[50,60);COMUNA 11;20;8;6;0;0;0
2023;18;2023-04-30;[60,70);COMUNA 11;25;9;2;0;0;0
2023;18;2023-04-30;[70,80);COMUNA 11;14;5;5;0;0;0
2023;18;2023-04-30;[80,90);COMUNA 11;2;2;2;0;0;0
2023;18;2023-04-30;[0,10);COMUNA 12;3;2;1;0;0;0
2023;18;2023-04-30;[10,20);COMUNA 12;15;3;2;0;0;0
2023;18;2023-04-30;[20,30);COMUNA 12;18;2;2;0;0;0
